instance,run,seed,island,model,score,approx_iter,window
bonus1000,10,91,0,COX,3.71896,200,4
bonus1000,10,91,0,COX,1.85993,201,4
bonus1000,10,91,0,COX,1.1036,202,4
bonus1000,10,91,0,COX,1.12702,203,4
bonus1000,10,91,0,COX,1.29994,205,4
bonus1000,10,91,0,COX,1.69936,207,4
bonus1000,10,91,0,COX,4.56576,208,4
bonus1000,10,91,0,COX,1.43811,209,4
bonus1000,10,91,0,COX,1.0833,210,4
bonus1000,10,91,0,COX,1.27689,211,4
bonus1000,10,91,0,COX,1.56025,212,4
bonus1000,10,91,0,COX,1.07153,213,4
bonus1000,10,91,0,COX,1.0407,214,4
bonus1000,10,91,0,COX,1.35834,215,4
bonus1000,10,91,0,COX,8.09474,216,4
bonus1000,10,91,0,COX,1.57126,217,4
bonus1000,10,91,0,COX,3.82825,218,4
bonus1000,10,91,0,COX,1.93553,221,4
bonus1000,10,91,0,COX,1.95491,223,4
bonus1000,10,91,0,COX,1.46241,224,4
bonus1000,10,91,0,COX,1.09284,226,4
bonus1000,10,91,0,COX,2.70743,227,4
bonus1000,10,91,0,COX,1.8721,228,4
bonus1000,10,91,0,COX,1.76103,229,4
bonus1000,10,91,0,COX,7.66578,231,4
bonus1000,10,91,0,COX,1.73641,233,4
bonus1000,10,91,0,COX,2.31191,234,4
bonus1000,10,91,0,COX,1.37809,235,4
bonus1000,10,91,0,COX,10.4748,236,4
bonus1000,10,91,0,COX,2.29888,237,4
bonus1000,10,91,0,COX,1.32614,239,4
bonus1000,10,91,0,COX,1.34161,240,4
bonus1000,10,91,0,COX,1.3113,241,4
bonus1000,10,91,0,COX,2.56036,242,4
bonus1000,10,91,0,COX,1.11004,243,4
bonus1000,10,91,0,COX,1.20101,245,4
bonus1000,10,91,0,COX,1.28185,246,4
bonus1000,10,91,0,COX,1.80267,247,4
bonus1000,10,91,0,COX,1.20203,248,4
bonus1000,10,91,0,COX,1.8869,249,4
bonus1000,10,91,0,COX,1.2017,251,5
bonus1000,10,91,0,COX,1.49979,252,5
bonus1000,10,91,0,COX,2.1681,254,5
bonus1000,10,91,0,COX,8.98152,255,5
bonus1000,10,91,0,COX,1.79014,257,5
bonus1000,10,91,0,COX,2.02356,258,5
bonus1000,10,91,0,COX,1.48555,259,5
bonus1000,10,91,0,COX,1.76654,260,5
bonus1000,10,91,0,COX,2.11987,262,5
bonus1000,10,91,0,COX,6.9459,263,5
bonus1000,10,91,0,COX,1.68458,264,5
bonus1000,10,91,0,COX,3.06756,265,5
bonus1000,10,91,0,COX,2.12832,266,5
bonus1000,10,91,0,COX,1.09609,267,5
bonus1000,10,91,0,COX,1.18812,269,5
bonus1000,10,91,0,COX,2.9618,270,5
bonus1000,10,91,0,COX,1.16995,271,5
bonus1000,10,91,0,COX,1.3997,272,5
bonus1000,10,91,0,COX,1.80336,273,5
bonus1000,10,91,0,COX,1.34075,274,5
bonus1000,10,91,0,COX,1.20148,275,5
bonus1000,10,91,0,COX,1.64453,276,5
bonus1000,10,91,0,COX,1.32049,277,5
bonus1000,10,91,0,COX,2.02111,278,5
bonus1000,10,91,0,COX,1.60641,279,5
bonus1000,10,91,0,COX,1.33386,280,5
bonus1000,10,91,0,COX,1.38414,281,5
bonus1000,10,91,0,COX,1.59036,282,5
bonus1000,10,91,0,COX,1.18727,283,5
bonus1000,10,91,0,COX,2.42295,285,5
bonus1000,10,91,0,COX,1.22025,286,5
bonus1000,10,91,0,COX,2.27857,287,5
bonus1000,10,91,0,COX,1.90452,288,5
bonus1000,10,91,0,COX,1.10708,289,5
bonus1000,10,91,0,COX,1.80279,290,5
bonus1000,10,91,0,COX,2.51505,291,5
bonus1000,10,91,0,COX,2.26066,292,5
bonus1000,10,91,0,COX,2.14275,293,5
bonus1000,10,91,0,COX,1.07881,294,5
bonus1000,10,91,0,COX,1.41489,295,5
bonus1000,10,91,0,COX,2.24408,296,5
bonus1000,10,91,0,COX,1.06928,298,5
bonus1000,10,91,0,COX,2.28196,299,5
bonus1000,10,91,0,COX,1.61671,300,6
bonus1000,10,91,0,COX,1.2272,301,6
bonus1000,10,91,0,COX,2.28648,303,6
bonus1000,10,91,0,COX,1.7765,304,6
bonus1000,10,91,0,COX,1.25669,306,6
bonus1000,10,91,0,COX,1.2535,307,6
bonus1000,10,91,0,COX,1.66038,308,6
bonus1000,10,91,0,COX,1.67124,309,6
bonus1000,10,91,0,COX,3.04019,311,6
bonus1000,10,91,0,COX,1.76274,312,6
bonus1000,10,91,0,COX,1.24571,313,6
bonus1000,10,91,0,COX,2.34166,314,6
bonus1000,10,91,0,COX,5.53857,315,6
bonus1000,10,91,0,COX,1.30938,317,6
bonus1000,10,91,0,COX,1.79069,318,6
bonus1000,10,91,0,COX,1.80142,319,6
bonus1000,10,91,0,COX,1.42823,320,6
bonus1000,10,91,0,COX,1.43514,321,6
bonus1000,10,91,0,COX,1.96147,322,6
bonus1000,10,91,0,COX,2.17411,323,6
bonus1000,10,91,0,COX,1.9313,324,6
bonus1000,10,91,0,COX,1.04159,326,6
bonus1000,10,91,0,COX,1.57887,329,6
bonus1000,10,91,0,COX,1.08898,330,6
bonus1000,10,91,0,COX,1.18807,331,6
bonus1000,10,91,0,COX,1.15784,332,6
bonus1000,10,91,0,COX,1.6826,333,6
bonus1000,10,91,0,COX,1.33313,335,6
bonus1000,10,91,0,COX,1.34125,337,6
bonus1000,10,91,0,COX,1.58318,338,6
bonus1000,10,91,0,COX,1.6452,339,6
bonus1000,10,91,0,COX,1.77679,340,6
bonus1000,10,91,0,COX,1.31838,342,6
bonus1000,10,91,0,COX,3.80962,343,6
bonus1000,10,91,0,COX,9.01829,345,6
bonus1000,10,91,0,COX,1.21217,346,6
bonus1000,10,91,0,COX,1.55803,349,6
bonus1000,10,91,0,COX,1.49565,350,7
bonus1000,10,91,0,COX,1.51826,351,7
bonus1000,10,91,0,COX,2.06485,352,7
bonus1000,10,91,0,COX,1.23115,353,7
bonus1000,10,91,0,COX,1.13424,354,7
bonus1000,10,91,0,COX,1.64766,355,7
bonus1000,10,91,0,COX,2.31882,356,7
bonus1000,10,91,0,COX,18.268,357,7
bonus1000,10,91,0,COX,1.57713,358,7
bonus1000,10,91,0,COX,1.26757,359,7
bonus1000,10,91,0,COX,1.81436,361,7
bonus1000,10,91,0,COX,1.99135,362,7
bonus1000,10,91,0,COX,1.10731,363,7
bonus1000,10,91,0,COX,6.05449,364,7
bonus1000,10,91,0,COX,1.06002,365,7
bonus1000,10,91,0,COX,3.68922,366,7
bonus1000,10,91,0,COX,1.6607,367,7
bonus1000,10,91,0,COX,2.10671,369,7
bonus1000,10,91,0,COX,2.11307,370,7
bonus1000,10,91,0,COX,1.78594,371,7
bonus1000,10,91,0,COX,1.60444,372,7
bonus1000,10,91,0,COX,1.20873,373,7
bonus1000,10,91,0,COX,6.30497,374,7
bonus1000,10,91,0,COX,1.4964,375,7
bonus1000,10,91,0,COX,1.91666,376,7
bonus1000,10,91,0,COX,2.07069,377,7
bonus1000,10,91,0,COX,1.50463,378,7
bonus1000,10,91,0,COX,1.23458,380,7
bonus1000,10,91,0,COX,1.76124,381,7
bonus1000,10,91,0,COX,6.56587,383,7
bonus1000,10,91,0,COX,2.16084,384,7
bonus1000,10,91,0,COX,1.13236,385,7
bonus1000,10,91,0,COX,1.50711,386,7
bonus1000,10,91,0,COX,1.72595,387,7
bonus1000,10,91,0,COX,1.71861,388,7
bonus1000,10,91,0,COX,1.49303,389,7
bonus1000,10,91,0,COX,1.04943,392,7
bonus1000,10,91,0,COX,1.36751,395,7
bonus1000,10,91,0,COX,1.84829,400,8
bonus1000,10,91,0,COX,1.72473,402,8
bonus1000,10,91,0,COX,1.66106,403,8
bonus1000,10,91,0,COX,1.1234,404,8
bonus1000,10,91,0,COX,1.8629,407,8
bonus1000,10,91,0,COX,1.32375,408,8
bonus1000,10,91,0,COX,1.21773,411,8
bonus1000,10,91,0,COX,1.76236,412,8
bonus1000,10,91,0,COX,2.92274,413,8
bonus1000,10,91,0,COX,2.43567,414,8
bonus1000,10,91,0,COX,1.09302,415,8
bonus1000,10,91,0,COX,1.27371,416,8
bonus1000,10,91,0,COX,1.50105,417,8
bonus1000,10,91,0,COX,1.19384,418,8
bonus1000,10,91,0,COX,1.76662,419,8
bonus1000,10,91,0,COX,1.38034,421,8
bonus1000,10,91,0,COX,1.73861,422,8
bonus1000,10,91,0,COX,3.07067,423,8
bonus1000,10,91,0,COX,1.36888,424,8
bonus1000,10,91,0,COX,1.25042,425,8
bonus1000,10,91,0,COX,2.27563,426,8
bonus1000,10,91,0,COX,2.43517,427,8
bonus1000,10,91,0,COX,1.6887,428,8
bonus1000,10,91,0,COX,2.00479,429,8
bonus1000,10,91,0,COX,5.64402,430,8
bonus1000,10,91,1,RSF,144.212,251,5
bonus1000,10,91,1,RSF,140.987,254,5
bonus1000,10,91,4,SSVM,-0.822485,250,5
bonus1000,10,91,4,SSVM,-0.823786,251,5
bonus1000,10,91,4,SSVM,-0.848994,252,5
bonus1000,10,91,4,SSVM,-0.805194,253,5
bonus1000,10,91,4,SSVM,-0.848579,254,5
bonus1000,10,91,4,SSVM,-0.833185,255,5
bonus1000,10,91,4,SSVM,-0.719797,256,5
bonus1000,10,91,4,SSVM,-0.808244,257,5
bonus1000,10,91,4,SSVM,-0.706098,258,5
bonus1000,10,91,4,SSVM,-0.823661,259,5
bonus1000,10,91,4,SSVM,-0.86176,260,5
bonus1000,10,91,4,SSVM,-0.682414,262,5
bonus1000,10,91,4,SSVM,-0.859742,263,5
bonus1000,10,91,4,SSVM,-0.838965,264,5
bonus1000,10,91,7,ELASTICNET,0.228168,254,5
bonus1000,10,91,4,SSVM,-0.859167,266,5
bonus1000,10,91,4,SSVM,-0.82521,267,5
bonus1000,10,91,4,SSVM,-0.714941,268,5
bonus1000,10,91,4,SSVM,-0.846694,269,5
bonus1000,10,91,4,SSVM,-0.687033,270,5
bonus1000,10,91,4,SSVM,-0.782385,271,5
bonus1000,10,91,4,SSVM,-0.834502,272,5
bonus1000,10,91,4,SSVM,-0.813008,273,5
bonus1000,10,91,4,SSVM,-0.847673,274,5
bonus1000,10,91,4,SSVM,-0.863367,275,5
bonus1000,10,91,4,SSVM,-0.786517,276,5
bonus1000,10,91,4,SSVM,-0.861998,277,5
bonus1000,10,91,4,SSVM,-0.788374,278,5
bonus1000,10,91,4,SSVM,-0.795121,279,5
bonus1000,10,91,4,SSVM,-0.811544,280,5
bonus1000,10,91,4,SSVM,-0.830534,281,5
bonus1000,10,91,1,RSF,113.171,260,5
bonus1000,10,91,1,RSF,138.518,261,5
bonus1000,10,91,1,RSF,133.011,262,5
bonus1000,10,91,4,SSVM,-0.767741,283,5
bonus1000,10,91,4,SSVM,-0.804447,284,5
bonus1000,10,91,1,RSF,146.136,263,5
bonus1000,10,91,1,RSF,114.271,264,5
bonus1000,10,91,5,WEIBULLAFT,-13.6984,252,5
bonus1000,10,91,4,SSVM,-0.837042,286,5
bonus1000,10,91,4,SSVM,-0.818198,287,5
bonus1000,10,91,4,SSVM,-0.820981,288,5
bonus1000,10,91,4,SSVM,-0.732412,290,5
bonus1000,10,91,4,SSVM,-0.807551,291,5
bonus1000,10,91,4,SSVM,-0.814427,292,5
bonus1000,10,91,4,SSVM,-0.745613,293,5
bonus1000,10,91,5,WEIBULLAFT,-14.8772,255,5
bonus1000,10,91,5,WEIBULLAFT,-13.5204,256,5
bonus1000,10,91,1,RSF,142.744,267,5
bonus1000,10,91,4,SSVM,-0.805085,295,5
bonus1000,10,91,4,SSVM,-0.802271,296,5
bonus1000,10,91,4,SSVM,-0.753209,297,5
bonus1000,10,91,4,SSVM,-0.856835,298,5
bonus1000,10,91,4,SSVM,-0.823986,299,5
bonus1000,10,91,4,SSVM,-0.781501,300,6
bonus1000,10,91,4,SSVM,-0.747938,301,6
bonus1000,10,91,4,SSVM,-0.800731,302,6
bonus1000,10,91,4,SSVM,-0.814916,303,6
bonus1000,10,91,4,SSVM,-0.728976,304,6
bonus1000,10,91,4,SSVM,-0.832795,305,6
bonus1000,10,91,4,SSVM,-0.812992,306,6
bonus1000,10,91,4,SSVM,-0.859465,307,6
bonus1000,10,91,4,SSVM,-0.84427,308,6
bonus1000,10,91,4,SSVM,-0.784283,309,6
bonus1000,10,91,4,SSVM,-0.863567,310,6
bonus1000,10,91,4,SSVM,-0.826209,311,6
bonus1000,10,91,4,SSVM,-0.845109,312,6
bonus1000,10,91,4,SSVM,-0.851473,313,6
bonus1000,10,91,4,SSVM,-0.81895,314,6
bonus1000,10,91,4,SSVM,-0.807687,315,6
bonus1000,10,91,4,SSVM,-0.828485,316,6
bonus1000,10,91,4,SSVM,-0.822398,317,6
bonus1000,10,91,4,SSVM,-0.735256,319,6
bonus1000,10,91,4,SSVM,-0.689459,320,6
bonus1000,10,91,4,SSVM,-0.784863,321,6
bonus1000,10,91,4,SSVM,-0.836264,322,6
bonus1000,10,91,4,SSVM,-0.847285,323,6
bonus1000,10,91,4,SSVM,-0.782987,324,6
bonus1000,10,91,4,SSVM,-0.838094,325,6
bonus1000,10,91,4,SSVM,-0.786655,326,6
bonus1000,10,91,4,SSVM,-0.803803,327,6
bonus1000,10,91,4,SSVM,-0.830236,328,6
bonus1000,10,91,4,SSVM,-0.785378,329,6
bonus1000,10,91,5,WEIBULLAFT,-13.4321,259,5
bonus1000,10,91,4,SSVM,-0.859912,331,6
bonus1000,10,91,4,SSVM,-0.762771,332,6
bonus1000,10,91,4,SSVM,-0.799914,333,6
bonus1000,10,91,4,SSVM,-0.862882,334,6
bonus1000,10,91,4,SSVM,-0.793939,335,6
bonus1000,10,91,4,SSVM,-0.824029,336,6
bonus1000,10,91,4,SSVM,-0.805399,337,6
bonus1000,10,91,4,SSVM,-0.844209,338,6
bonus1000,10,91,4,SSVM,-0.754584,339,6
bonus1000,10,91,4,SSVM,-0.837994,340,6
bonus1000,10,91,4,SSVM,-0.821411,341,6
bonus1000,10,91,4,SSVM,-0.837321,342,6
bonus1000,10,91,4,SSVM,-0.827344,343,6
bonus1000,10,91,4,SSVM,-0.84756,344,6
bonus1000,10,91,4,SSVM,-0.855594,345,6
bonus1000,10,91,4,SSVM,-0.807321,346,6
bonus1000,10,91,4,SSVM,-0.800598,347,6
bonus1000,10,91,4,SSVM,-0.782202,348,6
bonus1000,10,91,4,SSVM,-0.832579,349,6
bonus1000,10,91,4,SSVM,-0.815506,350,7
bonus1000,10,91,4,SSVM,-0.855633,350,7
bonus1000,10,91,4,SSVM,-0.821546,352,7
bonus1000,10,91,4,SSVM,-0.86155,353,7
bonus1000,10,91,4,SSVM,-0.803246,354,7
bonus1000,10,91,4,SSVM,-0.715555,355,7
bonus1000,10,91,2,GBSA,0.538372,255,5
bonus1000,10,91,2,GBSA,0.479637,256,5
bonus1000,10,91,4,SSVM,-0.824892,357,7
bonus1000,10,91,4,SSVM,-0.847202,358,7
bonus1000,10,91,4,SSVM,-0.726444,360,7
bonus1000,10,91,4,SSVM,-0.805211,361,7
bonus1000,10,91,4,SSVM,-0.748071,362,7
bonus1000,10,91,4,SSVM,-0.851231,363,7
bonus1000,10,91,4,SSVM,-0.784785,364,7
bonus1000,10,91,4,SSVM,-0.83647,365,7
bonus1000,10,91,4,SSVM,-0.843774,366,7
bonus1000,10,91,6,KNN,-12.1333,259,5
bonus1000,10,91,1,RSF,145.797,273,5
bonus1000,10,91,5,WEIBULLAFT,-9.53711,264,5
bonus1000,10,91,4,SSVM,-0.831911,368,7
bonus1000,10,91,4,SSVM,-0.779899,370,7
bonus1000,10,91,4,SSVM,-0.846831,371,7
bonus1000,10,91,4,SSVM,-0.773356,372,7
bonus1000,10,91,4,SSVM,-0.838402,373,7
bonus1000,10,91,4,SSVM,-0.799783,374,7
bonus1000,10,91,4,SSVM,-0.785763,375,7
bonus1000,10,91,4,SSVM,-0.786944,376,7
bonus1000,10,91,7,ELASTICNET,0.243782,268,5
bonus1000,10,91,4,SSVM,-0.82924,378,7
bonus1000,10,91,4,SSVM,-0.853729,379,7
bonus1000,10,91,4,SSVM,-0.841587,380,7
bonus1000,10,91,4,SSVM,-0.829948,382,7
bonus1000,10,91,4,SSVM,-0.832155,383,7
bonus1000,10,91,4,SSVM,-0.808552,384,7
bonus1000,10,91,4,SSVM,-0.854443,385,7
bonus1000,10,91,4,SSVM,-0.825476,386,7
bonus1000,10,91,4,SSVM,-0.791329,387,7
bonus1000,10,91,4,SSVM,-0.803718,389,7
bonus1000,10,91,4,SSVM,-0.81272,390,7
bonus1000,10,91,4,SSVM,-0.820022,391,7
bonus1000,10,91,4,SSVM,-0.825994,392,7
bonus1000,10,91,4,SSVM,-0.832292,393,7
bonus1000,10,91,4,SSVM,-0.811473,394,7
bonus1000,10,91,4,SSVM,-0.834031,395,7
bonus1000,10,91,4,SSVM,-0.849783,396,7
bonus1000,10,91,5,WEIBULLAFT,-13.1858,269,5
bonus1000,10,91,5,WEIBULLAFT,-14.2192,270,5
bonus1000,10,91,5,WEIBULLAFT,-10.7355,271,5
bonus1000,10,91,4,SSVM,-0.822404,398,7
bonus1000,10,91,4,SSVM,-0.840887,399,7
bonus1000,10,91,4,SSVM,-0.779516,400,8
bonus1000,10,91,4,SSVM,-0.77917,401,8
bonus1000,10,91,4,SSVM,-0.842663,402,8
bonus1000,10,91,4,SSVM,-0.812894,403,8
bonus1000,10,91,5,WEIBULLAFT,-12.1236,273,5
bonus1000,10,91,4,SSVM,-0.658609,404,8
bonus1000,10,91,4,SSVM,-0.852675,405,8
bonus1000,10,91,5,WEIBULLAFT,-13.9543,274,5
bonus1000,10,91,4,SSVM,-0.853151,406,8
bonus1000,10,91,5,WEIBULLAFT,-13.1415,275,5
bonus1000,10,91,5,WEIBULLAFT,-15.0512,276,5
bonus1000,10,91,5,WEIBULLAFT,-14.198,277,5
bonus1000,10,91,1,RSF,118.836,279,5
bonus1000,10,91,1,RSF,128.266,280,5
bonus1000,10,91,4,SSVM,-0.692639,408,8
bonus1000,10,91,4,SSVM,-0.811101,409,8
bonus1000,10,91,4,SSVM,-0.784051,410,8
bonus1000,10,91,4,SSVM,-0.71888,411,8
bonus1000,10,91,4,SSVM,-0.834465,412,8
bonus1000,10,91,4,SSVM,-0.84876,413,8
bonus1000,10,91,5,WEIBULLAFT,-12.1842,280,5
bonus1000,10,91,4,SSVM,-0.700659,415,8
bonus1000,10,91,4,SSVM,-0.792877,416,8
bonus1000,10,91,4,SSVM,-0.657702,417,8
bonus1000,10,91,4,SSVM,-0.848106,418,8
bonus1000,10,91,4,SSVM,-0.827681,419,8
bonus1000,10,91,4,SSVM,-0.746427,420,8
bonus1000,10,91,4,SSVM,-0.785697,421,8
bonus1000,10,91,4,SSVM,-0.787371,422,8
bonus1000,10,91,4,SSVM,-0.792575,423,8
bonus1000,10,91,4,SSVM,-0.735607,424,8
bonus1000,10,91,4,SSVM,-0.792014,425,8
bonus1000,10,91,1,RSF,115.952,282,5
bonus1000,10,91,4,SSVM,-0.720466,426,8
bonus1000,10,91,4,SSVM,-0.816636,427,8
bonus1000,10,91,4,SSVM,-0.84974,428,8
bonus1000,10,91,1,RSF,116.231,283,5
bonus1000,10,91,2,GBSA,1.17728,268,5
bonus1000,10,91,4,SSVM,-0.851476,430,8
bonus1000,10,91,4,SSVM,-0.829707,431,8
bonus1000,10,91,4,SSVM,-0.700121,432,8
bonus1000,10,91,5,WEIBULLAFT,-11.0964,283,5
bonus1000,10,91,5,WEIBULLAFT,-11.6171,284,5
bonus1000,10,91,3,DEEPSURV,79.6,263,5
bonus1000,10,91,3,DEEPSURV,78.4,264,5
bonus1000,10,91,3,DEEPSURV,78.0,265,5
bonus1000,10,91,4,SSVM,-0.818368,434,8
bonus1000,10,91,4,SSVM,-0.851697,436,8
bonus1000,10,91,4,SSVM,-0.846514,437,8
bonus1000,10,91,4,SSVM,-0.791679,438,8
bonus1000,10,91,4,SSVM,-0.832676,439,8
bonus1000,10,91,2,GBSA,1.29769,273,5
bonus1000,10,91,2,GBSA,0.568447,274,5
bonus1000,10,91,3,DEEPSURV,80.8,269,5
bonus1000,10,91,1,RSF,123.701,289,5
bonus1000,10,91,5,WEIBULLAFT,-11.3707,288,5
bonus1000,10,91,5,WEIBULLAFT,-10.938,289,5
bonus1000,10,91,4,SSVM,-0.83613,442,8
bonus1000,10,91,4,SSVM,-0.862912,443,8
bonus1000,10,91,4,SSVM,-0.792757,444,8
bonus1000,10,91,4,SSVM,-0.862093,445,8
bonus1000,10,91,4,SSVM,-0.851257,446,8
bonus1000,10,91,4,SSVM,-0.73711,447,8
bonus1000,10,91,4,SSVM,-0.774546,448,8
bonus1000,10,91,5,WEIBULLAFT,-13.5291,293,5
bonus1000,10,91,1,RSF,147.827,293,5
bonus1000,10,91,8,MTLR,0.967277,262,5
bonus1000,10,91,5,WEIBULLAFT,-9.62522,296,5
bonus1000,10,91,5,WEIBULLAFT,-4.99653,297,5
bonus1000,10,91,1,RSF,135.169,296,5
bonus1000,10,91,1,RSF,131.691,297,5
bonus1000,10,91,1,RSF,114.9,298,5
bonus1000,10,91,5,WEIBULLAFT,-11.4139,300,6
bonus1000,10,91,6,KNN,-11.2667,280,5
bonus1000,10,91,5,WEIBULLAFT,-14.8542,303,6
bonus1000,10,91,1,RSF,125.652,303,6
bonus1000,10,91,8,MTLR,0.968477,270,5
bonus1000,10,91,1,RSF,113.185,305,6
bonus1000,10,91,1,RSF,118.262,306,6
bonus1000,10,91,1,RSF,115.867,307,6
bonus1000,10,91,2,GBSA,1.6017,287,5
bonus1000,10,91,2,GBSA,0.641191,288,5
bonus1000,10,91,1,RSF,132.047,311,6
bonus1000,10,91,3,DEEPSURV,85.6,285,5
bonus1000,10,91,2,GBSA,1.05068,293,5
bonus1000,10,91,3,DEEPSURV,70.4,287,5
bonus1000,10,91,1,RSF,123.416,313,6
bonus1000,10,91,6,KNN,-8.93333,291,5
bonus1000,10,91,1,RSF,146.315,316,6
bonus1000,10,91,1,RSF,145.175,318,6
bonus1000,10,91,2,GBSA,0.851808,298,5
bonus1000,10,91,8,MTLR,0.968031,281,5
bonus1000,10,91,1,RSF,147.239,320,6
bonus1000,10,91,5,WEIBULLAFT,-13.2139,318,6
bonus1000,10,91,5,WEIBULLAFT,-9.92443,320,6
bonus1000,10,91,5,WEIBULLAFT,-10.3562,321,6
bonus1000,10,91,5,WEIBULLAFT,-8.32088,322,6
bonus1000,10,91,5,WEIBULLAFT,-14.5883,323,6
bonus1000,10,91,5,WEIBULLAFT,-10.9099,324,6
bonus1000,10,91,2,GBSA,1.71597,302,6
bonus1000,10,91,5,WEIBULLAFT,-13.1518,326,6
bonus1000,10,91,5,WEIBULLAFT,-13.6277,327,6
bonus1000,10,91,5,WEIBULLAFT,-14.0837,328,6
bonus1000,10,91,2,GBSA,2.00372,305,6
bonus1000,10,91,5,WEIBULLAFT,-11.4755,330,6
bonus1000,10,91,5,WEIBULLAFT,-12.7053,330,6
bonus1000,10,91,1,RSF,147.417,325,6
bonus1000,10,91,6,KNN,-11.4,300,6
bonus1000,10,91,8,MTLR,0.976301,287,5
bonus1000,10,91,5,WEIBULLAFT,-13.45,333,6
bonus1000,10,91,5,WEIBULLAFT,-5.44364,334,6
bonus1000,10,91,2,GBSA,2.77111,309,6
bonus1000,10,91,2,GBSA,2.03312,310,6
bonus1000,10,91,2,GBSA,1.42655,311,6
bonus1000,10,91,1,RSF,135.258,328,6
bonus1000,10,91,2,GBSA,0.596443,313,6
bonus1000,10,91,1,RSF,114.297,329,6
bonus1000,10,91,1,RSF,144.609,331,6
bonus1000,10,91,1,RSF,113.404,332,6
bonus1000,10,91,1,RSF,120.608,334,6
bonus1000,10,91,5,WEIBULLAFT,-10.4506,341,6
bonus1000,10,91,2,GBSA,0.709963,319,6
bonus1000,10,91,1,RSF,146.054,338,6
bonus1000,10,91,5,WEIBULLAFT,-7.34768,343,6
bonus1000,10,91,5,WEIBULLAFT,-14.6425,344,6
bonus1000,10,91,5,WEIBULLAFT,-2.79537,345,6
bonus1000,10,91,2,GBSA,0.393004,321,6
bonus1000,10,91,1,RSF,143.225,340,6
bonus1000,10,91,5,WEIBULLAFT,-14.4771,347,6
bonus1000,10,91,5,WEIBULLAFT,-13.97,348,6
bonus1000,10,91,5,WEIBULLAFT,-6.1899,349,6
bonus1000,10,91,5,WEIBULLAFT,-11.4399,351,7
bonus1000,10,91,5,WEIBULLAFT,-13.6651,352,7
bonus1000,10,91,5,WEIBULLAFT,-12.7282,353,7
bonus1000,10,91,5,WEIBULLAFT,-12.5361,354,7
bonus1000,10,91,1,RSF,114.053,342,6
bonus1000,10,91,2,GBSA,0.852839,324,6
bonus1000,10,91,2,GBSA,1.99946,325,6
bonus1000,10,91,2,GBSA,0.586762,326,6
bonus1000,10,91,8,MTLR,0.97328,299,5
bonus1000,10,91,5,WEIBULLAFT,-13.5532,356,7
bonus1000,10,91,1,RSF,118.261,344,6
bonus1000,10,91,6,KNN,-7.86667,313,6
bonus1000,10,91,6,KNN,-10.4667,314,6
bonus1000,10,91,5,WEIBULLAFT,-14.2987,358,7
bonus1000,10,91,5,WEIBULLAFT,-7.30284,360,7
bonus1000,10,91,8,MTLR,0.969637,303,6
bonus1000,10,91,2,GBSA,0.839303,330,6
bonus1000,10,91,8,MTLR,0.970294,305,6
bonus1000,10,91,8,MTLR,0.967485,306,6
bonus1000,10,91,5,WEIBULLAFT,-13.7932,363,7
bonus1000,10,91,5,WEIBULLAFT,-12.4446,364,7
bonus1000,10,91,2,GBSA,1.0608,333,6
bonus1000,10,91,2,GBSA,1.22549,334,6
bonus1000,10,91,1,RSF,113.929,349,6
bonus1000,10,91,2,GBSA,0.789883,336,6
bonus1000,10,91,5,WEIBULLAFT,-12.0099,367,7
bonus1000,10,91,6,KNN,-11.9333,321,6
bonus1000,10,91,1,RSF,132.864,351,7
bonus1000,10,91,7,ELASTICNET,0.278067,326,6
bonus1000,10,91,2,GBSA,1.29899,339,6
bonus1000,10,91,1,RSF,131.507,353,7
bonus1000,10,91,2,GBSA,1.0014,341,6
bonus1000,10,91,1,RSF,115.353,356,7
bonus1000,10,91,5,WEIBULLAFT,-15.0668,372,7
bonus1000,10,91,5,WEIBULLAFT,-12.2937,373,7
bonus1000,10,91,5,WEIBULLAFT,-12.1787,374,7
bonus1000,10,91,1,RSF,131.278,357,7
bonus1000,10,91,5,WEIBULLAFT,-14.7094,375,7
bonus1000,10,91,1,RSF,114.623,358,7
bonus1000,10,91,8,MTLR,0.968144,315,6
bonus1000,10,91,5,WEIBULLAFT,-13.241,377,7
bonus1000,10,91,5,WEIBULLAFT,-12.5575,379,7
bonus1000,10,91,1,RSF,146.232,362,7
bonus1000,10,91,2,GBSA,1.28485,347,6
bonus1000,10,91,2,GBSA,1.05799,348,6
bonus1000,10,91,2,GBSA,0.652836,349,6
bonus1000,10,91,5,WEIBULLAFT,-12.3515,381,7
bonus1000,10,91,5,WEIBULLAFT,-12.1772,382,7
bonus1000,10,91,2,GBSA,0.7484,351,7
bonus1000,10,91,2,GBSA,0.833063,352,7
bonus1000,10,91,2,GBSA,2.17983,353,7
bonus1000,10,91,2,GBSA,3.06544,355,7
bonus1000,10,91,6,KNN,-11.1333,331,6
bonus1000,10,91,3,DEEPSURV,79.6,326,6
bonus1000,10,91,8,MTLR,0.995825,321,6
bonus1000,10,91,5,WEIBULLAFT,-6.31812,385,7
bonus1000,10,91,5,WEIBULLAFT,-12.7794,386,7
bonus1000,10,91,2,GBSA,0.430822,358,7
bonus1000,10,91,5,WEIBULLAFT,-13.6705,388,7
bonus1000,10,91,1,RSF,131.502,366,7
bonus1000,10,91,2,GBSA,0.544424,360,7
bonus1000,10,91,1,RSF,139.82,367,7
